raw_text,teencode_ratio
Toi dong tinh 🦦,0.0
Người hay đùa thực ra rất nóng tính :)),0.0
"tôi, tôi đấy, tôi còn để bụng nữa",0.0
sao bà bic,0.0
Ông nha ông xã,0.0
“爱开玩笑的人，其实脾气很暴躁。 ài kāiwánxiào de rén，qíshí píqì hěn bàozào”,0.0
người hay đùa thực sự rất hay đùa nữa,0.0
Thế nào lại chuẩn,0.0
Là sao nữa🤡,0.0
Anh Sam Lee đi show có nói về đọc sách và thử ăn chân gà.,0.0
Nay quý cô Mina Sue Choi lên xin đề xuất sách để đọc xong còn lên caption nhắc chân gà =)))) quen thì quen luôn cho nóng ạ,0.0
đại đại đi các bros,0.0
Cười vl cái clip pv cho bên này được anh ta hiện hẳn lên profile nhưng thực tế anh ta không theo dõi acc đó,0.0
chị MNS thì có nha wth =)))) 2 reels pv thì hiện clip này Có thể là hít lấy hít để trước khi bị cắt nguồn ke này 😊,0.0
Cứ delulu đi các mom 😭 em vui lắm,0.0
Cái caption cổ viết là như nào vậy chế,0.0
Có khi chỉ là tình cờ mà thôi.,0.0
"À cái dòng dưới là ""Find my 닭발"" là tìm chân gà của tui đi.",0.0
Nhưng chủ íu muốn high nên mới tranh thủ hít 😇,0.0
kiểu nó kịch bản... Tuy vậy vẫn tôn trọng lời của người trong cuộc họ nói sao cứ tin vậy thôi 🤷‍♀️,0.0
Link oder hoa thả bình và các bó hoa giá tốt ạ ♥️ các bác vào đây chơi với tui nha 🫶🏻,0.0
NÓNG LÒNG CHƯA CÁC BÁC Tui mở bán hoa thả bình cho các bác nha 🤭 Mở bát 320 🐡/10 bông tulip nhó Àaaa,0.0
để tui lập cái group cho các bác zoo oder cho xôm nhóo 🤭,0.0
Ông ơi accept yêu cầu tham gia nhóm với :(,0.0
Dạ tuylip nhé banh,0.0
Bông ở giữa là hoa gì vậy shop,0.0
Mình còn nhé bạn ơi,0.0
Tiệm sẵn 1 mẫu Plume tuylip mới lên mẫu nóng hổi😍 Pass: 250🐠 kèm túi và thiệp Order giá khác nhé cả nhà,0.0
2 cái luôn cho nóng😆,0.0
🤭🤭 Bomi nó đánh dấu chủ quyền anh Hu bằng cái”:)”ấy,0.0
Nghe luôn cho cho nóng nha các chị 🎧 Bomi’s playlist,0.0
Giống hệt luôn á 🧐,0.0
Giống cái selfie posing của ẻm nhỉ,0.0
Nhiều bài hợp gu quá 🎧🎧🎧🕺🏻🕺🏻🕺🏻,0.0
Playlist mà cũng phải “:)” nữa,0.0
Mã lens cổ đại diện và sử dụng luôn nè:,0.0
Nhìn giống Jenni trong BP mà xinh hơn Jenni,0.0
Nóng🔥💃 Lần đầu tiên 1 cô gái Lào thả dáng cực Slay tại Chanel Fashion Week 2026,0.0
Lùn mà hay slay quá :))),0.0
"Rồi sau sẽ có 1 đống các lều báo vào táp cổ, chê cổ ngông cuồng, ăn mặc phản cảm.",0.0
Nhưng cổ ổn vì cổ là cô gái họ Lào,0.0
Mấy bà ơi coi tui tìm được gì nè Hãng này mới ra mã mi giống Jennie nè mấy bà🙀 Mã Birdie á,0.0
Đây mới gọi là slay chứ như mẹ khánh huyền ưỡn ẹo sợ vch,0.0
làng mà sun,0.0
LENS 1 NGÀY tự nhiên LENS XOẮN kính áp tròng cận JENNIE BLACKPINK có viền tự nhiên OLENS REAL RING giá 1 đôi | Shopee Việt Nam,0.0
bà nói thật hả bà thơ,0.0
Dạ bae check tin nhắn giúp mình nha,0.0
Dạ bạn check inbox tiệm nhaa ~,0.0
Bạn check inbox tiệm nha ạa~💗,0.0
Dạ bạn check tin nhắn nha ^^,0.0
Cho mình xin giá ạ,0.0
Dạ bạn check inbox nhaa,0.0
Cho mình xin giá ạ !,0.0
Dạ bae check tin nhắn tiệm mình gửi nha,0.0
1 hộp như hình bao nhiêu vậy shop,0.0
Lê đã có sẵn canele phục vụ mọi người cho ngày hôm nay 7/3 và có nhận đặt trước cho ngày Quốc Tế Phụ Nữ 8/3 vào ngày mai nhó,0.0
lưu lại sang tháng ny mua cho e ăn ạ,0.0
Bạn xem thử khu Hồ Tây nhé nhiều khách sạn và homestay có view hồ rất đẹp,0.0
tiện cho bạn thư giản nhẹ nhàng sau khi quay trở về phòng nghỉ ngơi.,0.0
"Đường di chuyển ra VEC cũng khá thoáng nếu đi về hướng đường Vành Đai 2, bạn đừng đi tuyến đường băng ngang qua trung tâm để tránh kẹt xe.",0.0
Chúc bạn có trải nghiệm đẹp!,0.0
"nếu budget bạn tốt có thể ở Lotte L7, nó cạnh Lotte Mall luôn, đi Hồ Tây hay phố cổ hay VEC đều tiện.",0.0
Rất nhiều người Hàn ở đó,0.0
Đọc giá vé và quyền lợi thì tôi nghĩ HLE chỉ thi đấu HF ngày 10/5 thôi ngoài ra thì không có sự kiện nào khác đâu,0.0
"Hiii, Bạn nên tìm khách sạn ở khu vực Tây Hồ, vị trí này thuận lợi cho việc di chuyển ra sân bay và VEC.",0.0
Còn về vé thì đấu thì không cần lo lắng🤗 Chắc chắn bạn sẽ mua được thôi.,0.0
Tôi không lo lắng về vé.,0.0
"Tôi có lịch trình vào ngày 8 tháng 5 nên sẽ ở Hàn Quốc, tôi chỉ hy vọng HLE sẽ không tham dự các sự kiện khác vào ngày đó.",0.0
Tôi đã trả tiền vé máy bay trong lúc nóng giận.,0.0
Vẫn chưa có vé thi đấu.,0.0
"😅 Bây giờ tôi phải đặt chỗ ở, tôi nên đặt chỗ ở đâu thì tốt?",0.0
Gần VEC thì không có chỗ ở thích hợp.,0.0
Lịch trình dày đặc nên không thể tham quan được nên chỉ cần là khu vực có thể sống thoải mái là được.,0.0
Mãi iu em ạaaa giữ sức khoẻ nha,0.0
"Giữ gìn sức khỏe nhaa, cố gắng lên Lân ơi.",0.0
Hôm qua đẹp xs luôn đoá💪🏻,0.0
ăn uống ngủ nghỉ cho tốt nha mọi người luôn yêu thương và tin tưởng anh ạ 💪🏻 hẹn gặp anh ở thủ đô iu dấu nhé ạ 🥹🥰,0.0
"Đẹp trai xức xắc luôn anh bé ơii, cố lên nhe 🫳🏻🫳🏻",0.0
ỒN LÊN NHA LÂN ƠI.,0.0
Các dì các mẹ các chú các anh các em yêu thương bé lắm nha bé 🫶,0.0
"Em ấy cẩn trọng, lễ phép.",0.0
"Nhưng mong dylan sẽ tự tin hơn, thể hiện nhiều hơn nhé 💛",0.0
em bé cố lên nhée,0.0
"Dylan nhớ giữ gìn sk nha, cố lên nha!",0.0
Cố lên Dylan iuu,0.0
ok boss hẹn ở hanu,0.0
Huhuhuhuhu Duy Lân ĐẸP QUÁAAAA,0.0
Giữ sức khỏe nha bé ơiii 🤗🤗,0.0
"up nhiều dùm nha ba, cảm ơn",0.0
Mom cảm ơn Dylan đã xuất hiện thần thái vương giả đẹp trai ngoan xinh iu cứu mom,0.0
để mom có nhiều ảnh và content trong thời gian em trở về lowkey sắp tới.,0.0
dạ sốp ở đống đa nha ạ,0.0
Cũng gần trường em học,0.0
sốp ở 510 xã đàn nha ạ,0.0
e ở q.oai cơ sốp ơi 😭,0.0
Sốp đâu đống đa ạ,0.0
sốp vẫn còn các ưu đãi cho các chị em mùng 8/3 chưa được gì nha,0.0
Xem ảnh cho chán chê rồi giờ lại trách sao bụng cồn cào... 🤣 Đấy là hậu quả của việc không chốt đơn nhà em sớm đấy.,0.0
"Menu 19k - 40k nóng bỏng tay, nhắn là có đồ ăn ngay!",0.0
Camera so với s25 ultra thì như nào bác ơiii,0.0
năm nay hết chê về thiết kế,0.0
năm nay màu nào cũng đẹp í,0.0
Tôi đang thấy S24 camera đẹp hơn S25.,0.0
Để tôi lên 26 lunn nào.,0.0
Đỡ phải từng bc.,0.0
huhu đẹp quá ta,0.0
"=))) lên đi, dùng đã lắm",0.0
Cái spen thì vẫn thế như s25 à bro,0.0
Tính đổi từ S24 plus lên mà còn phân vân quá nè sốp ơi.,0.0
Con S25U mình dùng kết nối với đồng hồ thông minh mà hầu như từ sáng đến tầm 4h chiều lúc nào cũng phải còn tầm 55-60% pin.,0.0
Đấy là mình dùng cũng nhiều chứ với ai chỉ dùng cơ bản thì quá thoải mái,0.0
Anh ơi nếu dán màn cường lực có ảnh hưởng gì đến chất lượng hình ảnh khi bật privacy display không ạ,0.0
Mới từ S23 Ultra pin chai chuyển nhà sang vivo X300.,0.0
Mọi thứ đều kiểu wowwww.,0.0
Trừ vụ mất đi Galaxy AI và Modes & Routines,0.0
Chắc là không ai như tui đâu he Dùng máy có 120hz nhưng vẫn quen dùng 60hz hơn vì nó tiết kiệm pin và không gây nóng máy 😆,0.0
Hỏnor win à bro 😆,0.0
nóng máy hay không do tác vụ chứ liên quan gì đến 120hz 🤨,0.0
còn khi bật máy sẽ hạn chế cpu lại và đẩy hết qua gpu nên lâu dài sẽ rất hại máy nhe,0.0
Thật sự thì tui dùng qua 144hz và cũng không thấy khác với 120hz gì cả 185hz thì thừa 😆,0.0
"Mình dùng s20 fe, vẫn phải để 60hz cho đỡ nóng máy nè.",0.0
"Chứ để 120, bật 4g, chỉ nhắn tin thôi mà nó hơn 45 độ",0.0
Bạn phải hiểu cái chế độ này nó hoạt động như thế nào Và dựa vào đó để dùng nó sao cho hiệu quả chứ không phải là pin còn đầy thì sao phải bật tkp đâu nha Bạn muốn tối ưu pin thì vẫn còn nhiều yếu tố khác nữa,0.0
IP nên vậy đúng rồi,0.0
Trọ Hà Nội,0.0
"Phòng ở Láng Hạ, cách ftu dav hlu vwa….. chưa tới 2km.",0.0
máy giặt + để xe free Wifi 100k 1 phòng.,0.0
"Anh chị chủ siêu thân thiện, vui tính",0.0
"Dạ cả nhà ib hộ em vứi ạ, 0931962433",0.0
Dạ bác ib em nhó 0931962433 ạ,0.0
E xin giá ạ ib e với,0.0
Xin thông tin ạ,0.0
"Dạ em bị chặn nhắn trước, bác ib em với 0931962433",0.0
"Dạ em bị quá tải, bác ib em với 0931962433",0.0
Có 1 resort ở Ninh Bình ở khu đảo riêng,0.0
di chuyển bằng cano Có nguồn khoáng nóng tự nhiên nằm trong top Chỉ từ 950k/người 2N1Đ bao gồm phòng nghỉ ăn sáng tắm khoáng nóng xông hơi,0.0
cano đưa đón,0.0
"Dạ em đang quá tải, cả nhà ib em gửi nha, 0931962433",0.0
Pin yếu thì đương nhiên là không rồi vì từ s23 ultra đến s25 ultra đã bao giờ yếu đâu,0.0
chỉ là các hãng trung quốc nó trâu hơn hẳn thôi mà samsung vẫn giậm chân tại chỗ,0.0
"Pin 5000 là bé so với pin silicon carbon thôi, chứ vẫn là 1 cục pin to mà.",0.0
vừa chuyển từ Iphone qua s26U sau 8 năm dùng thấy hơi hụt hẫng có vẻ điện thoại (cả andorid ios) đã đạt tới giới hạn từ năm 2018 rồi,0.0
tác vụ cơ bản hằng ngày mì ăn liền thì Iphone ăn chặt,0.0
Privacy display thế hệ đầu nên hơi rén,0.0
"Bạn ơi khi dùng privacy dipsplay, bạn có thấy màn bị rỗ hơn hong",0.0
Tuỳ nhu cầu và cách dùng mà bạn Còn vấn đề bật tkp mà không có thông báo thì nó không liên quan gì nhau nha bạn Có khi bạn bật nhầm chế độ không làm phiền đấy Chứ tkp nó không có làm tắt thông báo sáng màn hay gì cả nhé,0.0
Tuỳ nhu cầu và cách dùng mà bạn 😄 Đây là cách khắc phục các vấn đề mọi người dùng ip luôn gặp đó là nóng máy hao pin Mà cái nào cũng có ưu và nhược điểm nên phải đánh đổi thôi.,0.0
thế mua bản plus cho lành :)),0.0
"Khổ dâm vcl =))))))))) Android cắm 30 40p đầy cục pin, cắm xong lại xài cả ngày, máy mát rượi chả nghĩ ngợi gì.",0.0
"Đây đi mua con iPhone tưởng như nào, về cũng bật battery saver + tắt promotion =)))",0.0
Riêng cái ios và giao diẹn ip 17 nó đã hao pin rồi.,0.0
Mình thử lên ios26 là dùng còn chán hơn là ios 18!,0.0
Hết pin lại cắm :))),0.0
16-17prm pin cũng trâu để dùng 6-8 tiếng rồi nên cũng chả cần phải để pin vàng đâu!,0.0
1 là nó làm giảm hiệu năng app để tiết kiệm pin 2 là hạn chế 1 số thông báo,0.0
3 là giới hạn các chức năng đáng ra nó nên hoạt động vốn sẵn như vậy.,0.0
Pin thủ tụt xuống chắc khóc lên xuống :))),0.0
Mình dùng từ bản plus qua nha bạn Và mình cần camera của pro max thì sao mình không tối ưu để dòng pro max như dòng plus ?,0.0
Bạn xài điện thoại hay điện thoại xài bạn mà lại xài kiểu lạ đời vậy,0.0
Hong biết sao chứ chấp nhận sài mấy con 60hz trên máy mặc định như 14/15/16 được.,0.0
"Nhưng không chấp nhận 60hz trên mấy con Pro/Prm có 120hz như 13Prm/14Prm, thấy nó lag hơn",0.0
Thực sự tôi cảm thấy đồ nhà apple họ đối xử với người dùng không minh bạch và không được tự do như android khi mà chúng tôi có 144hz mà iphone thì lại chơi trò 1-120,0.0
cảm thấy máy cứ cùi cùi mà giá thì chát,0.0
It1 sẽ thuần vài cái.,0.0
Bách khoa Hà Nội,0.0
bù lại thì lương lậu trông ngon nghẻ ổn áp,0.0
Học thì khác chứ đã muốn làm thì chẳng khác nhau mấy lệch trong chương trình đào tạo chắc dưới 30 tín,0.0
KHMT làm mấy cái bên KTMT vẫn được và ngược lại khoai cái sẽ cần học thêm nếu mà lệch kèo quá thôi,0.0
như KTMT muốn làm AI hay KHMT muốn làm về truyền thông.,0.0
"Cũng có 1 vài chương trình cho giã cả 2 mảng trong chương trình học như Tài năng, ICT, Việt-Nhật, Việt-Pháp",0.0
những tiền bối bách khoa trước học it1 2 giờ như nào rồi ạ với cả cho em hỏi it2 có khác it1 về cái gì cũng như sau này ra trường làm gì thế?,0.0
Gần như tương tự nên cứ phang cái điểm cao hơn nhé,0.0
Riết cái lũ bds gì cũng dám nói nữa :) Chúng thèm muốn đất đến phát điên rồi,0.0
Dời ra xa trung tâm là chuẩn e. Để quỹ đất xây chung cư cao cấp,0.0
"tốt nhất làm công viên là đẹp , không ai ý kiến, sở hữu toàn dân kkk",0.0
"14 hecta, ai đi lần đầu vào là lạc luôn, 3 cổng, 4 bãi gửi xe",0.0
Thế thì tiền đâu xây trường?,0.0
Bị cái gì nói toẹt ra úp mở éo gì.,0.0
Trường éo nào cũng phải di dời nhé.,0.0
Mặt tử tế mà ngôn láo vl,0.0
"Bữa nào đi thi mà bãi xe cổng 3 đóng, gửi xe xuông c6 thi rồi leo lầu muốn bỏ thi đi về luôn 🙂‍↔️",0.0
Nó ở làng đại học dưới thủ đức mà,0.0
lượng sv nhập học đủ thì cũng đẩy ra ngoài thôi,0.0
Rộng lớn... dễ bị chú ý... thịt.,0.0
Như sbTSN đó..Mồi ngon mà,0.0
TP HCM chưa chủ trương giao đất Đại học Bách khoa cho doanh nghiệp,0.0
Ở Tp HCM thì chỉ có Đại Học Bách Khoa là diện tích đủ rộng để phát triển mạnh cũng như bề dày lịch sử của Trường,0.0
thương hiệu nổi tiếng... Trường ở xa trung tâm thì cũng khó thu hút nhiều giảng viên và sinh viên giỏi... Nhưng mà hình như vì rộng quá nên mới bị,0.0
Ủa thắc mắc chuyển ra ảnh hưởng gì với việc thu hút học ainh giỏi.,0.0
Tính ra chuyển ra ngoài chi phí còn rẻ hơn.,0.0
"Chứ như trường tư như fpt, rmit cũng ở ngoài, trường công như spkt, đại học quốc gia cũng ở ngoài hết cả thôi.",0.0
Anh có dị đâu 😡,0.0
Nước die 😭😭😭,0.0
Trung bình có người yêu trai Bách khoa ....,0.0
nước đái chong?,0.0
Không hiểu =)),0.0
Nó xà lơ mà nó cũng đúng đúng :))),0.0
..nhạt đến mắc cười luôn á mom😔,0.0
Nghe tv nhiều quá về loạn hết thông tin :))) 🤣🤣,0.0
Tone xanh =)))),0.0
ui bác ơi sổ melody ở đâu thế ạ😭,0.0
Còn hôm qua tmu được quyển bé nhất trong đống đó thôi,0.0
dạ chị mầm😉,0.0
"cầm được cái túi của Thăng Long, trông yêu vl",0.0
Cho em hỏi làm sao để nhận vậy ạ?,0.0
Nghe họ giới thiệu là được ạ?,0.0
Bav có túi này trông hay hay=))),0.0
Ngày hội tuyển sinh của Bách Khoa tôi lấy có được sương sương đây thôi à:)) 2,0.0
5kg tờ rơi 9 cái túi 11 cuốn sổ 7 cái bút + 1 cái thước …..,0.0
để dành túi mới cho toai nhá,0.0
cái sk này ở đâu thế ạ,0.0
Văn mẫu Vozer,0.0
Quốc ca vozer đấy,0.0
Đọc chỉ nghĩ đến ông Hiếc clm=))),0.0
"Chơi Voz là biết, lương dưới 350tr thì được xem là loser bla bla.",0.0
Ngành IT Việt Nam hiện nay ở đầu của sự phát triển.,0.0
Có thể nói IT là vua của các nghề.,0.0
"Vừa có tiền, có quyền.",0.0
Vừa kiếm được nhiều $ lại được xã hội trọng vọng.,0.0
Những người sinh năm 90-96 là thế hệ IT cuối cùng có thể mua nhà mua ô tô bằng lương.,0.0
nghĩ kiểu gì cũng nghĩ tới cha Hiếc=))))),0.0
"Thằng em mình học bách khoa cơ khí, sinh năm 96.",0.0
Tự mày mò học code rồi đi làm remote cho công ty Mỹ 2 năm nay.,0.0
Mỗi tối online 3-4 giờ là xong việc.,0.0
Lương tháng 3k6.,0.0
Nhưng thu nhập chính vẫn là từ nhận các project bên ngoài làm thêm.,0.0
"Tuần làm 2,3 cái nhẹ nhàng 9,10k tiền tươi thóc thật không phải đóng thuế... from voz with love 🐧",0.0
Nguồn gốc đến từ forum voz một hội nhóm công nghệ rất nổi tiếng vào cái thời kỳ IT mới nổi ở vn,0.0
câu chuyện ông anh sinh năm 96 học Bách khoa cơ khí chuyển sang làm IT rồi giàu xụ là từ 1 bài đăng trên forum này từ hồi đó:>,0.0
đọc mà nghĩ tới a già thì là do cái giếng các bạn chưa đủ to,0.0
Mặt này không phải dân Bách Khoa thì thôi,0.0
huhu lấy hộ 2 bài thi tsau,0.0
từ từ đãaaa đợi tôi ra trường đãaaaa,0.0
"ủa 😓 dễ gì mà dời được, tui quậy á",0.0
chú có thể chia sẻ nhiều hơn về lý do được không ạ,0.0
Alo bác ơi,0.0
"Các pa ma đón emm đón emm 🐻🐰🐼 Đồng giá 39 cá mà nay ế ẩm hổng ai rước :< 📍K4 Bách Khoa, Hà Nội.",0.0
vào ngành hot ai cũng nghĩ tương lai chắc chắn rộng mở.,0.0
Kinh nghiệm của tao là nợ đi.,0.0
"Chơi chứng, mua nhà đủ kiểu.",0.0
Khi mày thiếu tiền mày sẽ có động lực.,0.0
"Nhưng sau 2 năm đi làm, mình lại thấy bản thân đang mắc kẹt trong một vòng lặp quen thuộc.",0.0
"Mỗi ngày mình check-in, check-out, làm xong những task quen thuộc: sửa bug, viết vài dòng code, commit xong là hết ngày.",0.0
"Công việc vẫn ổn, nhưng cảm giác mình đang dậm chân tại chỗ.",0.0
"Điều khiến mình trăn trở nhất không phải là công việc quá khó, mà là cảm giác mình đang dần bị hòa tan trong guồng quay đó.",0.0
Nhìn bạn bè lần lượt chuyển sang những dự án mới thành công hơn thử sức ở những môi trường khác,0.0
mình bắt đầu tự hỏi: “Nếu cứ tiếp tục như vậy 5 -10 năm nữa mình sẽ trở thành ai?”,0.0
Đại học bách khoa cư xá Bắc Hải công viên Lê Thị Riêng ..đều là những nơi mạng nặng tính lịch sử .Lịch sử là gì ai sẽ giải quyết .,0.0
Chắc thấy cái chung cư kế bên mới xây xong ngon quá bàn nhau xây thêm cái nữa,0.0
Một hình thức chiêm đất,0.0
Dời xong lên chung cư hả Phát Đạt 😏,0.0
Thấy trường mới xây lại mấy toà mà :)))),0.0
Đẩy ra rìa xã hội mà còn bị dòm ngó 😔,0.0
Sợ mấy bạn mê phân lô quá rồi.,0.0
Tóm lại là Phát Đạt thèm khu đất đó,0.0
Đại Học Bách Khoa HCM ở xa trung tâm nên cũng không gây ảnh hưởng đến trung tâm.,0.0
Là một trường đủ năng lực và diện tích để phát triển thành trường Đại Học có thương hiệu mạnh của thế giới.,0.0
Thì nên duy trì cho tự chủ để phát triển độc lập cho mạnh.,0.0
Chứ đừng vì đất rộng mà phân lô xây chưng cư,0.0
"Học bạ tương đối thoi, bỏ vào cho có í mà.",0.0
Ý là thường thì dgnl sẽ cao hơn hong à.,0.0
Có điểm xét luôn mà ta đâu được chọn,0.0
MONG VIRAL Dạ mấy anh chị cho em hỏi: - Nếu vào bách khoa hồ chí minh,0.0
mặc dù mình có dgnl hcm nhưng mà điểm thấp thì có được chọn xét phương thức THPTQG không ạ?,0.0
Với cả anh chị thấy xét phương thức nào có lợi hơn,0.0
và cần tối thiểu điểm V-ACT và THPTQG như thế nào ạ vì điểm học bạ của em thấp,0.0
Hình như hơn 60nam,0.0
"Thằng Phát đạt có quyền gì mà đòi quy hoạch lại trường ĐHBK,",0.0
Phân lô bán nền muôn đời thịnh Nghiên cứu khoa học vạn kiếp suy,0.0
"Cs1 có mấy tòa xây từ xưa, mấy chục năm tuổi lỡ bị c.u.o.p đất thì buồn",0.0
có đến tận 4 cổng để tan học 🌝,0.0
Miếng đất mà các con buôn đất thèm thuồng...,0.0
Nhưng thật ra nó ít khí kẹt cứng lắm,0.0
Phát Đạt phá nhà thi đấu Phan Đình Phùng xong 10 năm để đó không làm gì dân quận 1 3 và Phú Nhuận không có chỗ luyện tập TDTT,0.0
bây giờ lại hăm he đòi lấy đất của ĐHBK.,0.0
Bắt Phát Đạt phải xây lại trung tâm TDTT đã rồi mới tính tiếp.,0.0
ừm nhưng mà xin phép nói thẳng là giữ nguyên cái khu đó nhé còn không thì làm khu công viên chứ làm ơn đừng làm chung cư nữa cái khu q10 nó chưa đủ đông hay gì,0.0
kkk khúc đó tui đăng chơi chơi nên cũng ghi vội hehe =))))),0.0
dạ này của một bạn fan làm gift phát cho các bạn lên hát lúc mà CONGB chưa tới í ạaa.,0.0
có tận 3 CONGB ở Bách Khoa,0.0
"nay ổng đẹp lắm bà oiiiiiiiii, siu đã huhu",0.0
HỘP QUÀ CỦA TÔI ?,0.0
hihi nhả vía nhả víaaaa,0.0
Nàm sao để có được thứ xinh nady,0.0
năm 4 thì chắc đang đi thực tập thường thì trong ngày sẽ bận rảnh vào buổi tối,0.0
nếu bạn nam để bạn chủ động nhiều thì nên xem xét lại nhé với lại 2 bạn cũng nên trao đổi,0.0
nếu có bận thì nhắn nhau 1 câu hay voice cũng không mất thời gian mấy đâu.,0.0
không 1 lần là quá đủ,0.0
sao mấy bạn ghét trai Bách Khoa thế có bạn kia biết mình học Bách Khoa thì ghost mình luôn,0.0
chưa kịp tung chiêu,0.0
ai tệ thì mình kệ,0.0
"ý là trai hust tệ thì thôi nhé luôn , gặp phải mấy a viện điện nữa thì coi như đời xong…",0.0
đáng lẽ nên trừng phạt ông đấy thôi,0.0
Ô chỉ mới ghost thôi hả😿 tôi chuẩn bị lên phốt cho trường bạn sáng nhất hậu Tết,0.0
chuyên mục tự bóc phốt ny của tlee,0.0
Học viện Tài Chính - AOF,0.0
Khoe sự tìm việc khó khăn của khoá 2004,0.0
Khoe sự nghèo khổ =))),0.0
"t4 ngày 11/3/2026 thi khảo sát , dm làm ơn lấy đi",0.0
Trường Đại Học Bách Khoa - ĐHĐN 🙏,0.0
Đại học Hàng Hải Việt Nam - VMU,0.0
Toi khoe cái bụng mỡ quài tại sao ….,0.0
Đại học Khoa học Xã hội và Nhân văn - ĐHQGHCM cơ sở Thủ Đức =))),0.0
Đại học Kinh tế - Luật ĐHQGHCM,0.0
Đáng buồn nhất là.,0.0
Thằng đó lăng nhăng với con đó.,0.0
Xong con đó tưởng mình đặc biệt với thằng đó lắm.,0.0
Rồi giờ xong thằng đó lại đang đi than vãn chán.,0.0
kì thi THPTQG,0.0
Top 8 cảm ơn,0.0
Đại học Mỹ Thuật Công Nghiệp - MTCN,0.0
Đại học Ngoại ngữ - ĐHQGHN,0.0
hahaha mình nghèo lắm nè,0.0
Mình có khoe ny đâu,0.0
quản lý giản viên và cái event quan trọng trên này kẹt xe kiểu gì.,0.0
📰 Giá Phòng: 3tr 📰 Số Phòng: P502 - Tầng 5 📰 Loại Phòng: Đơn Khép Kín 📰 Cầu Thang: Thang Bộ 📰 Tình Trạng: 15/03 Trống,0.0
Nấu ở t1 .,0.0
Cách có 2-3 nhà là ra điowngf lớn rồi,0.0
📰 Mã Toà Nhà: F198 📰 Địa Chỉ: Ngõ 274 Trương Định 📰 Quận: Hai Bà Trưng,0.0
Em cần tìm trọ khoảng 3tr đổ về vskk có cửa sổ to chút ở Tạ Quang Bửu Mai Động Trần Đại Nghĩa Lê Thanh Nghị Trương Định,0.0
Minh Khai vì e đang học ở cạnh nhà sách bách khoa muốn từ 3 5km đổ về,0.0
Giá sao ạ,0.0
Cho em xin thông tin phòng này vời ạ,0.0
Mình pass phòng ở Định Công có cửa sổ siêu to ạ,0.0
📰 Nội Thất Cơ Bản: Điều hoà nóng lạnh giường tủ kệ bếp máy giặt chung tủ lạnh 📰 Dịch Vụ: Điện 4k/ số nước 120k/ người net 100k/ phòng,0.0
dịch vụ chung 100k/ người 📰 Gửi Xe Máy: Free 📰 Gửi Xe Điện: Không nhận xe điện 📰 Ngõ/Bãi: Ngõ xe ba gác,0.0
"Haui tiền qsu hơn 8 củ đây nè, cộng tiền học nữa 23 củ.",0.0
Chớt lâm sàn,0.0
sao bách khoa vẫn bắt đóng tiền học quân sự vậy ạ😞 em tưởng có thông báo miễn từ đầu 2026 rồi mà ?,0.0
trường mình 23m cả qsu+tiền hk2 đây🫠,0.0
"Miễn cho năm sau thôi chứ, giờ miễn thì thiệt cho mấy bạn học hồi kì 1 chớ",0.0
26 đây gần 20 là 550 1 tín à,0.0
chưa có hiệu lực ắ,0.0
Muốn bắt chuyện ngoài đời cơ cậu TvT,0.0
Bách Khoa cũng có người này người nọ mà bạn tôi quen một ông anh Bách Khoa mông nở lắm bạn có nhu cầu không,0.0
Thế phải đi quanh khu bkx,0.0
"Hay là "" mây tầng nào gặp gió tầng đó""",0.0
hãy làm wibu,0.0
"Quen đi rồi thấy cảnh, nó suốt ngày đi học thôi",0.0
chạy nhanh còn kịp đừng có đâm đầu vào xin đấy =)),0.0
Chạy đi các e ơi,0.0
Đến hỏi các thầy cô về ngành nghề nè,0.0
Uâyyy thích thích,0.0
Mở cửa từ 8h sáng nhóo,0.0
Svbk giả làm học sinh c3 đi trộm quà 🐧,0.0
Sao thế ạaa,0.0
Nó thấy đó,0.0
Tố cáo trừ 36đrl,0.0
có tận 3 đứa thì đứa nào nhột,0.0
"học bách khoa khổ vl, ước gì biến thành chim ỉa quanh bách khoa.",0.0
Bro tôi đang là chim ỉa quanh trường utc,0.0
"Dời ĐHBK đi và để vào đó vài chung cư độ 5,60 tầng giúp kẹt xe hoá trung tâm tp HCM mới là sáng kiến hay !",0.0
Dạ em chào anh ạ.,0.0
Chắc là anh ra trường đã lâu rồi nên không nắm được thông tin trường vừa trùng tu toàn bộ á.,0.0
Với lại cơ sở LTK là nơi dạy các chương trình tiếng Anh với có tiếp sinh viên quốc tế qua nữa.,0.0
Nếu di dời thì rất tội mấy bạn sinh viên quốc tế vì phải di chuyển xa.,0.0
"+1 ủng hộ Ra Dĩ An học cho mát mẻ, tội gì phải chui vào đây",0.0
Cu xem kinh nghiem PD thuc hien nha thi dau PDP la biet nang luc dap pha dat cong gioi the nao roi.,0.0
"Tôi, một cựu sinh viên Bách Khoa TpHCM, ủng hộ đề xuất này của Công ty cổ phần phát triển bất động sản Phát Đạt.",0.0
"Khuôn viên trường Bách Khoa, 268 Lý Thường Kiệt, cần được thay đổi và/hoặc xóa bỏ.",0.0
Bất kỳ ý tưởng nào,0.0
đề xuất nào và chính sách quy hoạch nào hòng thâu tóm khuôn viên trường đều là hành vi đáng khen cần ủng hộ và hoan nghênh.,0.0
Dạ em hiểu ý kiến của anh nhưng mà chắc khó thành tại trường mới trùng tu toàn bộ các toà nhà,0.0
