text,target
Thsu tôi kảm thấy đồ nhà apple họ đối xử vs ng dùng ko minh bạch và ko đk tự do như android khi màk ctoi cs 144hz mak iphone thì lại chs trò 1-120,Thực sự tôi cảm thấy đồ nhà apple họ đối xử với người dùng không minh bạch và không được tự do như android khi mà chúng tôi có 144hz mà iphone thì lại chơi trò 1-120
kảm thấy máy cứ cùi cùi mak giá thì chát,cảm thấy máy cứ cùi cùi mà giá thì chát
"Gần giống nhau e , ko đc IT1 thì IT2 thui","Gần giống nhau em , không được IT1 thì IT2 thôi"
It2 mảng nào cx đớp dc.,IT2 mảng nào cũng đớp được.
It1 sẽ thuần vài cái.,IT1 sẽ thuần vài cái.
Bách khoa Hà Nội,Bách khoa Hà Nội
it 2 t bt đag lm tập đoàn V giấu tên cơ mak thấy vẫn lm outsourcing tăng ca đến cả cuối tuần,IT2 tôi biết đang làm tập đoàn V giấu tên cơ mà thấy vẫn làm outsourcing tăng ca đến cả cuối tuần
bù lại thì lương lậu trôg ngol nghẻ ổn áp,bù lại thì lương lậu trông ngon nghẻ ổn áp
"It2 cs thêm tí phần cứng nhé e, còn nếu thik it1 mak nhà cs đk + tiếng ah tốt thì hc global ICT","IT2 có thêm tí phần cứng nhé em, còn nếu thích IT1 mà nhà có điều kiện + tiếng anh tốt thì học global ICT"
Hc thì khác chứ đã muốn lm thì chẳng khác nhau mấy lệch trg ctrinh đào tạo chắc dưới 30 tín,Học thì khác chứ đã muốn làm thì chẳng khác nhau mấy lệch trong chương trình đào tạo chắc dưới 30 tín
KHMT lm mấy cái bên KTMT vẫn đc và ngc lại khoai cái sẽ cần hok thêm nếu mak lệch kèo qa th,Khoa học máy tính làm mấy cái bên Kỹ thuật máy tính vẫn được và ngược lại khoai cái sẽ cần học thêm nếu mà lệch kèo quá thôi
như KTMT muốn lm AI hay KHMT muốn lm về truyền thông.,như Kỹ thuật máy tính muốn làm AI hay Khoa học máy tính muốn làm về truyền thông.
"Cg cs 1 vài ctrinh cho giã cả 2 mảng trg ctrinh hok như Tài năng, ICT, Ziệt-Nhật, Ziệt-Pháp","Cũng có 1 vài chương trình cho giã cả 2 mảng trong chương trình học như Tài năng, ICT, Việt-Nhật, Việt-Pháp"
nhx tiền bối bách khoa trc hc it1 2 h nnao r ạk vs cả cho em hỏi it2 cs khác it1 về cgi cx như sau này ra trg lgi z?,những tiền bối bách khoa trước học IT1 IT2 giờ như nào rồi ạ với cả cho em hỏi IT2 có khác IT1 về cái gì cũng như sau này ra trường làm gì thế?
em sợ trượt it1 th chứ it2 chắc chắn đỗ r,em sợ trượt IT1 thôi chứ IT2 chắc chắn đỗ rồi
Gần như tương tự nên cứ phang cái điểm cao hơn nhé,Gần như tương tự nên cứ phang cái điểm cao hơn nhé
Về ziệc lm thì cơ hội mọi mảng CNTT IT1 chắc ngta sẽ tin tưởng hơn IT2 nhma qtr là hok tập và project cá nhân,Về việc làm thì cơ hội mọi mảng Công nghệ thông tin IT1 chắc người ta sẽ tin tưởng hơn IT2 nhưng mà quan trọng là học tập và project cá nhân
hay nghiên cíu tnao,hay nghiên cứu thế nào
Riết cái lũ bds j cx dám ns nx :) Chúg thèm muốn đất đến phát điên rùi,Riết cái lũ bất động sản gì cũng dám nói nữa :) Chúng thèm muốn đất đến phát điên rồi
Dời ra xa trung tâm là chuẩn e. Để quỹ đất xây chung cư cao cấp,Dời ra xa trung tâm là chuẩn em. Để quỹ đất xây chung cư cao cấp
"tốt nhất lm côg viên là đẹp , kh ai ý kiến, sở hữu toàn dân kkk","tốt nhất làm công viên là đẹp , không ai ý kiến, sở hữu toàn dân kkk"
"14 hecta, ai ik lần đầu vào là lạc lun, 3 cổng, 4 bãi gửi xe","14 hecta, ai đi lần đầu vào là lạc luôn, 3 cổng, 4 bãi gửi xe"
Z thì tiền đâu xây trg?,Thế thì tiền đâu xây trường?
Bị cgi ns toẹt ra úp mở éo j.,Bị cái gì nói toẹt ra úp mở đéo gì.
Hà Nội trg BK to tổ bố cug p di dời nhé.,Hà Nội trường Bách Khoa to tổ bố cũng phải di dời nhé.
Trg éo nào cg ph di dời nhé.,Trường đéo nào cũng phải di dời nhé.
"Nhà máy, trg ĐH ra ngoại ô, các tỉnh ht.","Nhà máy, trường Đại học ra ngoại ô, các tỉnh hết."
Mặt tử tế mak ngôn láo vl,Mặt tử tế mà ngôn láo vãi lồn
"Bữa nào ik thi mak bãi xe cổng 3 đóng, gửi xe xuông c6 thi r leo lầu muốn bỏ thi ik về lun 🙂‍↔️","Bữa nào đi thi mà bãi xe cổng 3 đóng, gửi xe xuống c6 thi rồi leo lầu muốn bỏ thi đi về luôn 🙂‍↔️"
N ở làng đh dưới thủ đức mak,Nó ở làng đại học dưới Thủ Đức mà
lượng sv nhập hc đủ thì cx đẩy ra ngoài th,lượng sinh viên nhập học đủ thì cũng đẩy ra ngoài thôi
"Hồi 94, 2nam đầu ko bt khoa luyện kim nằm ở đâu lunnn, mak chắc h cx dời ra TĐ r.","Hồi 94, 2 năm đầu không biết khoa luyện kim nằm ở đâu luôn, mà chắc giờ cũng dời ra Thủ Đức rồi."
Rộng lớn... dễ bị chú ý... thịt.,Rộng lớn... dễ bị chú ý... thịt.
Như sbTSN ds..Mồi ngol mak,Như sân bay Tân Sơn Nhất đó..Mồi ngon mà
TP HCM ch chủ trương giao đất Đh Bách khoa cho doanh nghiệp,Thành phố Hồ Chí Minh chưa chủ trương giao đất Đại học Bách khoa cho doanh nghiệp
Ở Tp HCM thì chỉ cs Đh Bách Khoa là diện tích đủ rộng để phát triển mạnh cg như bề dày lịch sử của Trg,Ở Thành phố Hồ Chí Minh thì chỉ có Đại Học Bách Khoa là diện tích đủ rộng để phát triển mạnh cũng như bề dày lịch sử của Trường
thw hiệu nổi tiếng... Trg ở xa trung tâm thì cg khó thu hút nh giảng viên và svien giỏi... Nma hnhu vì rộng wa nên ms bị,thương hiệu nổi tiếng... Trường ở xa trung tâm thì cũng khó thu hút nhiều giảng viên và sinh viên giỏi... Nhưng mà hình như vì rộng quá nên mới bị
Ủa thắc mắc chuyển ra ảnh hưởng zề vs ziệc thu hút hok ainh giỏi.,Ủa thắc mắc chuyển ra ảnh hưởng gì với việc thu hút học sinh giỏi.
Tíh ra chuyển ra ngoài chi phí còn zẻ hơn.,Tính ra chuyển ra ngoài chi phí còn rẻ hơn.
"Chứ như trg tư như fpt, rmit cg ở ngoài, trg côg như spkt, đh quốc gia cx ở ngoài ht cả thui.","Chứ như trường tư như fpt, rmit cũng ở ngoài, trường công như Sư phạm Kỹ thuật, đại học quốc gia cũng ở ngoài hết cả thôi."
ui kh ngờ bbi ạk,ui không ngờ baby ạ
Ank cs dị đâu 😡,Anh có dị đâu 😡
Nc die 😭😭😭,Nước die 😭😭😭
Tb cs ng yêu zai Bách khoa ....,Trung bình có người yêu trai Bách khoa ....
nc đái chong?,nước đái trong?
chi la 1 c ca bku ma th,chỉ là 1 con cá bku mà thôi
mấy ah bách khoa t quen n lạ lắm bây:))) n kco hài hước nnay n hãm:))))),mấy anh bách khoa tôi quen nó lạ lắm bây:))) nó không có hài hước như này nó hãm:)))))
là v đók 🥰,là vậy đó 🥰
Ko hiểu =)),Không hiểu =))
N xà lơ mak n cx đúng đúng :))),Nó xà lơ mà nó cũng đúng đúng :)))
t là sv bk và t ko hiểu cmay oi💀,tôi là sinh viên bách khoa và tôi không hiểu chúng mày ơi💀
..nhạt đến mắc cười lun as mom😔,..nhạt đến mắc cười luôn á mom😔
vcl cụ ạk cmnl🙇🏻‍♀️ t nghĩ t nên ọp mxh qay về ôn thi tiếp:)),vãi cả lồn cụ ạ con mẹ nó luôn🙇🏻‍♀️ tôi nghĩ tôi nên off mạng xã hội quay về ôn thi tiếp:))
Nghe tv nh qá về loạn ht ttin :))) 🤣🤣,Nghe tư vấn nhiều quá về loạn hết thông tin :))) 🤣🤣
ối r ôi b còn nh hơn t =))))),ối dồi ôi bạn còn nhiều hơn tôi =))))
Tone xanh =)))),Tone xanh =))))
"ôi tìm mãi ms cs bav, tưởng trg mk bị ra rìa r cơ😹","ôi tìm mãi mới có Học viện Ngân hàng, tưởng trường mình bị ra rìa rồi cơ😹"
K bằng nhm cs mún đú ạk :<<,Không bằng nhưng mà có muốn đú ạ :<<
vcl t thik cái sổ ulis kia lắm,vãi cả lồn tôi thích cái sổ ulis kia lắm
ui bác ơi sổ melody ở đâu z ạk😭,ui bác ơi sổ melody ở đâu thế ạ😭
"ở đh bách khoa as, nma chỉ cs hnay th ạk","ở đại học bách khoa á, nhưng mà chỉ có hôm nay thôi ạ"
Thành quả của t,Thành quả của tôi
ik openday dzui qa toi bị 1 thg nào đấy móc túi lấy lun dt :D check định vị thấy dg ở tận Huế huhu các mom cíu toi dzới,đi openday vui quá tôi bị 1 thằng nào đấy móc túi lấy luôn điện thoại :D check định vị thấy đang ở tận Huế huhu các mom cứu tôi với
"K ph đâu bà, quyển ds là cj t hc tmu cho as.","Không phải đâu bà, quyển đó là chị tôi học Đại học Thương mại cho á."
Còn hqua tmu dc quyển bé nhất trg đống đók thui,Còn hôm qua Đại học Thương mại được quyển bé nhất trong đống đó thôi
zạ chj mầm😉,dạ chị mầm😉
"Thui đc r, năm nay tuyển sinh đúng 8/3 nên t ko ik xem đc, để năm sau mượn áo c3 ik xem r nhận quà :))","Thôi được rồi, năm nay tuyển sinh đúng 8/3 nên tôi không đi xem được, để năm sau mượn áo cấp 3 đi xem rồi nhận quà :))"
Klq nhma sổ năm nay tmu lm vintage thé,Không liên quan nhưng mà sổ năm nay Đại học Thương mại làm vintage thế
"2 năm trc cx ham hố ik lắm, toàn giả hs cấp 3 ik các gian hàng.","2 năm trước cũng ham hố đi lắm, toàn giả học sinh cấp 3 đi các gian hàng."
"Đến năm nay bị lười nên ko ik nx, sợ cảnh chen chúc đông ng, cug hơi ngại khi bị hỏi hok trg nào... 😂","Đến năm nay bị lười nên không đi nữa, sợ cảnh chen chúc đông người, cũng hơi ngại khi bị hỏi học trường nào... 😂"
T may vaiz lun as.,Tôi may vãi luôn á.
"Thấy cs cj của ulis cầm 2 cuốn sổ, t xin lunnn một cuốn đỡ ph xếp hàng chờ nghe tư vẫn lun","Thấy có chị của ulis cầm 2 cuốn sổ, tôi xin luôn một cuốn đỡ phải xếp hàng chờ nghe tư vẫn luôn"
"ôi cái túi pnk, peak vc, dzừa to dzừa đựng nh đồ, dù g hc trg khác nhma ik đâu cg ph là túi pnk","ôi cái túi Phụ Nữ Khởi Nghiệp, peak vãi chưởng, vừa to vừa đựng nhiều đồ, dù giờ học trường khác nhưng mà đi đâu cũng phải là túi Phụ Nữ Khởi Nghiệp"
"cầm dc cái túi của Thăng Long, trôg yêu vl","cầm được cái túi của Thăng Long, trông yêu vãi lồn"
Cho em hỏi lsao để nhận zậy ạk?,Cho em hỏi làm sao để nhận vậy ạ?
Nghe họ gth là đc ạk?,Nghe họ giới thiệu là được ạ?
Bav cs túi này trôg hay hay=))),Học viện Ngân hàng có túi này trông hay hay=)))
Côg nhận bộ đội khéo tay tht:),Công nhận bộ đội khéo tay thật:)
Ngày hội tuyển sinh của Bách Khoa tôi lấy cs đk sương sương đây thui ak:)) 2,Ngày hội tuyển sinh của Bách Khoa tôi lấy có được sương sương đây thôi à:)) 2
5kg tờ rơi 9 cái túi 11 cuốn sổ 7 cái bút + 1 cái thước …..,5kg tờ rơi 9 cái túi 11 cuốn sổ 7 cái bút + 1 cái thước …..
T nhận đc 5 tờ rơi + 2 túi + 1 thước + 1 sticker của TLU,Tôi nhận được 5 tờ rơi + 2 túi + 1 thước + 1 sticker của Đại học Thăng Long
để dành túi ms cho toai nhá,để dành túi mới cho tôi nhá
cái sk này ở đâu z ạk,cái sự kiện này ở đâu thế ạ
"ê cái câu ""ông ank sn 96 hc Bách Khoa"" lsao v các bác, t kh hiểu😃","ê cái câu ""ông anh sinh năm 96 học Bách Khoa"" làm sao vậy các bác, tôi không hiểu😃"
t cx z =)))),tôi cũng thế =))))
Văn mẫu Vozer,Văn mẫu Vozer
Quốc ca vozer đấy,Quốc ca vozer đấy
Đọc chỉ nghĩ đến ôg Hiếc clm=))),Đọc chỉ nghĩ đến ông Hiếc con lợn mẹ=)))
T nghĩ đến ô chá giò nhà t z,Tôi nghĩ đến ông chá giò nhà tôi vậy
nh ng giống t gke ha :)) đọc màk trg đầu nghĩ tới mỗi ah zà,nhiều người giống tôi ghê ha :)) đọc mà trong đầu nghĩ tới mỗi anh già
Ms nhìn tưởng post joke nội bộ LCK: chắc nh ng nghĩ giống t🫩,Mới nhìn tưởng post joke nội bộ LCK: chắc nhiều người nghĩ giống tôi🫩
"Chs Voz là bt, lương dưới 350tr thì dc xem là loser bla bla.","Chơi Voz là biết, lương dưới 350 triệu thì được xem là loser bla bla."
Đại khái là bảo vào hc bk cơ khí IT là vua nghề ấy b.,Đại khái là bảo vào học bách khoa cơ khí IT là vua nghề ấy bạn.
Ngành IT Ziệt Nam hiện nay ở đầu của sự phát triển.,Ngành IT Việt Nam hiện nay ở đầu của sự phát triển.
Cs thể ns IT là vua của các nghề.,Có thể nói IT là vua của các nghề.
"Dzừa cs tiền, cs quyền.","Vừa có tiền, có quyền."
Dzừa kiếm dc nh $lại đc xã hội trọng vọng.,Vừa kiếm được nhiều$ lại được xã hội trọng vọng.
Nhx ng sn 90-96 là z hệ IT cuối cùng cs thể mua nhà mua ô tô bằng lương.,Những người sinh năm 90-96 là thế hệ IT cuối cùng có thể mua nhà mua ô tô bằng lương.
nghĩ kiểu zề cx nghĩ tới cha Hiếc=))))),nghĩ kiểu gì cũng nghĩ tới cha Hiếc=)))))
"Tk em mk hc bách khoa cơ khí, sn 96.","Thằng em mình học bách khoa cơ khí, sinh năm 96."
Tự m mò hc code rùi ik lm remote cho cty Mỹ 2 năm nay.,Tự mày mò học code rồi đi làm remote cho công ty Mỹ 2 năm nay.
Mỗi tối online 3-4 h là xog ziệc.,Mỗi tối online 3-4 giờ là xong việc.
Lương tháng 3k6.,Lương tháng 3k6.
Nhg thu nhập chính vẫn là từ nhận các project bên ngoài lm thêm.,Nhưng thu nhập chính vẫn là từ nhận các project bên ngoài làm thêm.
"Tuần lm 2,3 cái nhẹ nhàng 9,10k tiền tươi thóc tht kph đóng thuế... from voz with love 🐧","Tuần làm 2,3 cái nhẹ nhàng 9,10k tiền tươi thóc thật không phải đóng thuế... from voz with love 🐧"
Nguồn gốc đến từ forum voz một hội nhóm côg nghệ rất nổi tiếng vào cái thời kỳ IT ms nổi ở vn,Nguồn gốc đến từ forum voz một hội nhóm công nghệ rất nổi tiếng vào cái thời kỳ IT mới nổi ở việt nam
câu chuyện ôg ah sn 96 hok Bách khoa cơ khí chuyển sang lm IT r giàu xụ là từ 1 bài đăng trên forum này từ hồi ds:>,câu chuyện ông anh sinh năm 96 học Bách khoa cơ khí chuyển sang làm IT rồi giàu xụ là từ 1 bài đăng trên forum này từ hồi đó:>
N là cả 1 cái văn mẫu siêu to khổng lồ trên voz r =)))),Nó là cả 1 cái văn mẫu siêu to khổng lồ trên voz rồi =))))
đọc mak nghĩ tới a zà thì là do cái giếng cban ch đủ to,đọc mà nghĩ tới anh già thì là do cái giếng các bạn chưa đủ to
Mặt này kp dân Bách Khoa thì th,Mặt này không phải dân Bách Khoa thì thôi
:)) đây là c cs p ng đc in trg tập tuyển sinh của tr đk,:)) đây là con có phải người được in trong tập tuyển sinh của trường đúng không
huhu lấy hộ 2 bài thi tsau,huhu lấy hộ 2 bài thi tuần sau
từ từ đãaaa đợi tôi ra trg đãaaaa,từ từ đã đợi tôi ra trường đã
"ủa 😓 dễ zề màk dời đk, tui quậy as","ủa 😓 dễ gì mà dời được, tui quậy á"
Đh Bách khoa - ĐHQG TPHCM,Đại học Bách khoa - Đại học Quốc gia Thành phố Hồ Chí Minh
Nên để ĐH Bách Khoa Phú Thọ tự chủ như cũ.,Nên để Đại học Bách Khoa Phú Thọ tự chủ như cũ.
Còn BK Thủ Đức đổi thành ĐH Kỹ Thuật thuộc ĐH Quốc Gia HCM,Còn Bách Khoa Thủ Đức đổi thành Đại học Kỹ Thuật thuộc Đại học Quốc Gia Hồ Chí Minh
chú cs thể chia sẻ nh hơn về lý do dko ạk,chú có thể chia sẻ nhiều hơn về lý do được không ạ
"Hc BK bnh năm chx bao h nghe phân biệt BK Phú Thọ dzới BK Thủ Đức, n khác nhau jz?","Học Bách Khoa bao nhiêu năm chưa bao giờ nghe phân biệt Bách Khoa Phú Thọ với Bách Khoa Thủ Đức, nó khác nhau gì vậy?"
BK chỉ cs 1 thui.,Bách Khoa chỉ có 1 thôi.
lần đầu dc nghe tới khái niệm Trg ĐH Bách khoa Phú Thọ vs Trg ĐH Bách khoa Thủ Đức,lần đầu được nghe tới khái niệm Trường Đại học Bách khoa Phú Thọ với Trường Đại học Bách khoa Thủ Đức
Alo bác ơi,Alo bác ơi
Em xin sdt em bôk ship lấy 2 hộp vs,Em xin số điện thoại em book ship lấy 2 hộp với
"Các pa ma đón emm đón emm 🐻🐰🐼 Đồng giá 39 cá màk nay ế ẩm hổng ai rước :< 📍K4 Bách Khoa, Hà Nội.","Các pa ma đón em đón em 🐻🐰🐼 Đồng giá 39 cành mà nay ế ẩm không ai rước :< 📍K4 Bách Khoa, Hà Nội."
"""Mình là dân KHMT Bách Khoa ra trg dc 2 năm r. Hồi còn ik hc mk từng là niềm tự hào của gd : thi đỗ BK","""Mình là dân Khoa học máy tính Bách Khoa ra trường được 2 năm rồi. Hồi còn đi học mình từng là niềm tự hào của gia đình : thi đỗ Bách Khoa"
vào ngành hot ai cx nghĩ tương lai chắc chắn rộng mở.,vào ngành hot ai cũng nghĩ tương lai chắc chắn rộng mở.
Kn của tao là nợ ik.,Kinh nghiệm của tao là nợ đi.
"Chs chứng, mua nhà đủ kiểu.","Chơi chứng khoán, mua nhà đủ kiểu."
Khi m thiếu tiền m sẽ cs động lực.,Khi mày thiếu tiền mày sẽ có động lực.
"Nhưg sau 2 năm ik lm, mik lại thấy bthan đg mắc kẹt trg một vòng lặp quen thuộc.","Nhưng sau 2 năm đi làm, mình lại thấy bản thân đang mắc kẹt trong một vòng lặp quen thuộc."
"Mỗi ngày mk check-in, check-out, lm xog nhx task quen thuộc: sửa bug, vt vài dòng code, commit xog là ht ngày.","Mỗi ngày mình check-in, check-out, làm xong những task quen thuộc: sửa bug, viết vài dòng code, commit xong là hết ngày."
"Cv vẫn ổn, nhg cgiac mk đag dậm chân tại chỗ.","Công việc vẫn ổn, nhưng cảm giác mình đang dậm chân tại chỗ."
"Mông lung thsu, vì mih bik mik cs thể lm đk nh hơn z, nhưg lại k tìm thấy một mtr nào phù hợp để bứt phá.","Mông lung thực sự, vì mình biết mình có thể làm được nhiều hơn thế, nhưng lại không tìm thấy một môi trường nào phù hợp để bứt phá."
ngành IT k coi trọng bằng cấp như e nghĩ đâu.,ngành IT không coi trọng bằng cấp như em nghĩ đâu.
Zo đc trg top là 1 bước tiến lớn nhg để thành côg trg ngành này đỏi hỏi thêm sự đam mê vs nỗ lực nx.,Vô được trường top là 1 bước tiến lớn nhưng để thành công trong ngành này đòi hỏi thêm sự đam mê với nỗ lực nữa.
Hiện tại 2 cái đók qa post của e cs vẻ em đg thiếu.,Hiện tại 2 cái đó qua post của em có vẻ em đang thiếu.
"Điều khiến mk trăn trở nhất kph là cv wa khó, mak là cgiac mk đg dần bị hòa tan trg guồng qay đók.","Điều khiến mình trăn trở nhất không phải là công việc quá khó, mà là cảm giác mình đang dần bị hòa tan trong guồng quay đó."
Nhìn bb lần lượt chuyển sang nhx dự án ms thành côg hơn thử sức ở nhx môi trg khác,Nhìn bạn bè lần lượt chuyển sang những dự án mới thành công hơn thử sức ở những môi trường khác
mk bdau tự hỏi: “Nếu cứ tiếp tục nvay 5 -10 năm nx mih sẽ trở thành ai?”,mình bắt đầu tự hỏi: “Nếu cứ tiếp tục như vậy 5 -10 năm nữa mình sẽ trở thành ai?”
Đh bách khoa cư xá Bắc Hải côg viên Lê Thị Riêng ..đều là nhx nơi mạng nặng tíh lịch sử .Lịch sử là j ai sẽ giải quyết .,Đại học Bách Khoa cư xá Bắc Hải công viên Lê Thị Riêng ..đều là những nơi mang nặng tính lịch sử .Lịch sử là gì ai sẽ giải quyết .
Chắc thấy cái chung cư kế bên ms xây xog ngol qá bàn nhau xây thêm cái nx,Chắc thấy cái chung cư kế bên mới xây xong ngon quá bàn nhau xây thêm cái nữa
"trg tôi đẹp zị mak lại đề xuất phân lô, CTY này ngáo r","trường tôi đẹp vậy mà lại đề xuất phân lô, CÔNG TY này ngáo rồi"
Một hình thức chiêm đất,Một hình thức chiếm đất
BK tôi đào tạo mấy triệu sv tới h.,Bách Khoa tôi đào tạo mấy triệu sinh viên tới giờ.
G mấy triệu ng thành danh đók sẵn sàng “bóp” Phát đạt thành cát zụ chứ ở đók mak đòi cướp đất BK😜.,Giờ mấy triệu người thành danh đó sẵn sàng “bóp” Phát Đạt thành cát bụi chứ ở đó mà đòi cướp đất Bách Khoa😜.
BK màk bứng là nguyên cụm ở Quận 5 bứng ht lun ak,Bách Khoa mà bứng là nguyên cụm ở Quận 5 bứng hết luôn à
"Hc viện Cán bộ đất cx rộng đók, kbt ct Phát Đạt cs muốn đề xuất g ko.","Học viện Cán bộ đất cũng rộng đó, không biết công ty Phát Đạt có muốn đề xuất gì không."
Dời xog lên chung cư hả Phát Đạt 😏,Dời xong lên chung cư hả Phát Đạt 😏
B ktra bằng AI xem ank ấy cs hc đh ko và bn sẽ hiểu,Bạn kiểm tra bằng AI xem anh ấy có học đại học không và bạn sẽ hiểu
Thấy trg ms xây lại mấy toà mak :)))),Thấy trường mới xây lại mấy toà mà :))))
Đẩy ra rìa xã hội mak còn bị dòm ngó 😔,Đẩy ra rìa xã hội mà còn bị dòm ngó 😔
Sợ mấy b mê phân lô qá r.,Sợ mấy bạn mê phân lô quá rồi.
Tóm lại là Phát Đạt thèm khu đất ds,Tóm lại là Phát Đạt thèm khu đất đó
Đh Bách Khoa HCM ở xa trung tâm nên cx hông gây ảnh hưởng đến trung tâm.,Đại Học Bách Khoa Hồ Chí Minh ở xa trung tâm nên cũng không gây ảnh hưởng đến trung tâm.
Là một trg đủ năng lực và diện tích để phát triển thành trg Đh cs thw hiệu mạnh của z giới.,Là một trường đủ năng lực và diện tích để phát triển thành trường Đại Học có thương hiệu mạnh của thế giới.
Thì nên duy trì cho tự chủ để phát triển độk lập cho mạnh.,Thì nên duy trì cho tự chủ để phát triển độc lập cho mạnh.
Chứ đừng vì đất rộng mak phân lô xây chưng cư,Chứ đừng vì đất rộng mà phân lô xây chung cư
Web của bộ sẽ lấy điểm cao nhất của mk r tự xét chứ mk kh cs cần chọn zề đâu,Web của bộ sẽ lấy điểm cao nhất của mình rồi tự xét chứ mình không có cần chọn gì đâu
"Hnhu còn đợt 2 đgnl ráng cao cao xíu, do bk lấy chủ yếu dgnl ah nên kể cả em 30d thpt cug khó dzô bk as.","Hình như còn đợt 2 đánh giá năng lực ráng cao cao xíu, do bách khoa lấy chủ yếu đánh giá năng lực à nên kể cả em 30 điểm trung học phổ thông cũng khó vô bách khoa á."
"Màk né bk ra, hc trg zì cg được.","Mà né bách khoa ra, học trường gì cũng được."
Văn của svien bk thoi hông cs j đâu 🤣,Văn của sinh viên bách khoa thôi không có gì đâu 🤣
"Hc bạ tương đối thoi, bỏ vào cho cs í màk.","Học bạ tương đối thôi, bỏ vào cho có ý mà."
6.9 toán tổng kết lớp 10 vẫn dg an toạ ở BK thì e cứ yên tâm 🐧,6.9 toán tổng kết lớp 10 vẫn đang an toạ ở Bách Khoa thì em cứ yên tâm 🐧
Ý là thg thì dgnl sẽ cao hơn hong àh.,Ý là thường thì đánh giá năng lực sẽ cao hơn không à.
Kiểu k thi dgnl thì điểm thpt cx bị nerf vãi luonn í.,Kiểu không thi đánh giá năng lực thì điểm trung học phổ thông cũng bị nerf vãi luôn ý.
Zạ z tối thiểu bnhiu điểm dgnl vs THPTQG là đậu ngành top ạk,Dạ vậy tối thiểu bao nhiêu điểm đánh giá năng lực với Trung học phổ thông quốc gia là đậu ngành top ạ
Cs điểm xét lun màk ta đâu đc chọn,Có điểm xét luôn mà ta đâu được chọn
Nhớ k nhầm là cứ cs đgnl là lấy luonn đgnl chứ k cho chọn.,Nhớ không nhầm là cứ có đánh giá năng lực là lấy luôn đánh giá năng lực chứ không cho chọn.
Năm nay kbt tnao chứ mấy năm trc là đgnl lợi hơn,Năm nay không biết thế nào chứ mấy năm trước là đánh giá năng lực lợi hơn
MONG VIRAL Zạ mấy ah c cho em hỏi: - Nếu vào bách khoa hồ chí minh,MONG VIRAL Dạ mấy anh chị cho em hỏi: - Nếu vào bách khoa hồ chí minh
mặc dù mk cs dgnl hcm nhma điểm thấp thì cs dc chọn xét phương thức THPTQG ko ạk?,mặc dù mình có đánh giá năng lực hồ chí minh nhưng mà điểm thấp thì có được chọn xét phương thức Trung học phổ thông quốc gia không ạ?
Zới cả ah cj thấy xét phương thức nào cs lợi hơn,Với cả anh chị thấy xét phương thức nào có lợi hơn
và cần tối thiểu điểm V-ACT và THPTQG ntn ạk vì điểm hc bạ của em thấp,và cần tối thiểu điểm V-ACT và Trung học phổ thông quốc gia như thế nào ạ vì điểm học bạ của em thấp
shao lại né bk v ạk😢🥺,sao lại né bách khoa vậy ạ😢🥺
Hnhu hơn 60nam,Hình như hơn 60 năm
"BK mak thành côg là tới UEH, HUFILT…","Bách Khoa mà thành công là tới UEH, HUFILT…"
"Tk Phát đạt cs quyền zì mak đòi quy hoạch lại trg ĐHBK,","Thằng Phát Đạt có quyền gì mà đòi quy hoạch lại trường Đại học Bách Khoa,"
Phân lô bán nền muôn đời thịnh Nghiên cíu khoa hok vạn kiếp suy,Phân lô bán nền muôn đời thịnh Nghiên cứu khoa học vạn kiếp suy
"Cs1 cs mấy tòa xây từ xưa, mấy chục năm tuổi lỡ bị c.u.o.p đất thì buồn","Cơ sở 1 có mấy tòa xây từ xưa, mấy chục năm tuổi lỡ bị cướp đất thì buồn"
lại nhăm nhe nx r đók hồi mik còn nhỏ xíu là đã cs cty nào đòi lấy đất cơ sở LTK của BK rùi xg bme kể là dân phản đối dzữ qá cái dẹp lun h lại z tiếp,lại nhăm nhe nữa rồi đó hồi mình còn nhỏ xíu là đã có công ty nào đòi lấy đất cơ sở Lý Thường Kiệt của Bách Khoa rồi xong bố mẹ kể là dân phản đối dữ quá cái dẹp luôn giờ lại vậy tiếp
Miếng đất này là mồi ngol cho mấy cty BDS mak :)))) chứ tht ra t thấy ít khi n kẹt,Miếng đất này là mồi ngon cho mấy công ty bất động sản mà :)))) chứ thật ra tôi thấy ít khi nó kẹt
cs đến tận 4 cổng để tan hc 🌝,có đến tận 4 cổng để tan học 🌝
Cs 3 cổng ak :)) 2 cổng cho sv 1 cổng cho gv,Có 3 cổng à :)) 2 cổng cho sinh viên 1 cổng cho giáo viên
Miếng đất mak các cn buôn đất thèm thuồng...,Miếng đất mà các con buôn đất thèm thuồng...
"T hc BK mak :))) tại ko bik h xây lại thêm ch th, hồi trc cs 3 cổng tht.","Tôi học Bách Khoa mà :))) tại không biết giờ xây lại thêm chưa thôi, hồi trước có 3 cổng thật."
Nhg tht ra n ít khí kẹt cứng lắm,Nhưng thật ra nó ít khi kẹt cứng lắm
Phát Đạt phá nhà thi đấu Phan Đình Phùng xg 10 năm để đók kh lgi dân quận 1 3 và Phú Nhuận kco chỗ luyện tập TDTT,Phát Đạt phá nhà thi đấu Phan Đình Phùng xong 10 năm để đó không làm gì dân quận 1 3 và Phú Nhuận không có chỗ luyện tập thể dục thể thao
bjo lại hăm he đòi lấy đất của ĐHBK.,bây giờ lại hăm he đòi lấy đất của Đại học Bách Khoa.
